,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
340541,627365,2017,5,16,2017-05-16,17:38:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.3,-99.64,35.3,-99.64,0,0,0,0,0,9,0,0,0
340542,627366,2017,5,16,2017-05-16,17:40:00,3,NE,31,0,1.0,0,0,0.0,0.0,41.14,-96.24,41.14,-96.24,0,0,0,0,0,153,0,0,0
340543,627367,2017,5,16,2017-05-16,17:44:00,3,OK,40,0,2.75,0,0,0.0,0.0,35.29,-99.62,35.29,-99.62,0,0,0,0,0,9,0,0,0
340544,627368,2017,5,16,2017-05-16,17:45:00,3,NE,31,0,1.0,0,0,0.0,0.0,40.68,-96.27,40.68,-96.27,0,0,0,0,0,131,0,0,0
340545,627369,2017,5,16,2017-05-16,17:53:00,3,MN,27,0,1.25,0,0,0.0,0.0,44.57,-92.54,44.57,-92.54,0,0,0,0,0,49,0,0,0
340546,627370,2017,5,16,2017-05-16,17:57:00,3,OK,40,0,4.0,0,0,0.0,0.0,35.29,-99.5,35.29,-99.5,0,0,0,0,0,9,0,0,0
340547,627371,2017,5,16,2017-05-16,18:00:00,3,NE,31,0,1.75,0,0,0.0,0.0,40.87,-96.14,40.87,-96.14,0,0,0,0,0,25,0,0,0
340548,627372,2017,5,16,2017-05-16,18:00:00,3,MN,27,0,1.0,0,0,0.0,0.0,44.5652,-92.5319,44.5652,-92.5319,0,0,0,0,0,49,0,0,0
340549,627373,2017,5,16,2017-05-16,18:02:00,3,WI,55,0,1.75,0,0,0.0,0.0,45.48,-90.58,45.48,-90.58,0,0,0,0,0,99,0,0,0
340550,627374,2017,5,16,2017-05-16,18:09:00,3,WI,55,0,1.0,0,0,0.0,0.0,45.36,-90.8,45.36,-90.8,0,0,0,0,0,119,0,0,0
340551,627375,2017,5,16,2017-05-16,18:13:00,3,NE,31,0,0.88,0,0,0.0,0.0,40.84,-101.73,40.84,-101.73,0,0,0,0,0,135,0,0,0
340552,627376,2017,5,16,2017-05-16,18:15:00,3,NE,31,0,1.0,0,0,0.0,0.0,40.84,-101.73,40.84,-101.73,0,0,0,0,0,135,0,0,0
340553,627377,2017,5,16,2017-05-16,18:15:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.93,-99.36,37.93,-99.36,0,0,0,0,0,47,0,0,0
340554,627378,2017,5,16,2017-05-16,18:20:00,3,WI,55,0,1.25,0,0,0.0,0.0,46.78,-91.38,46.78,-91.38,0,0,0,0,0,7,0,0,0
340555,627379,2017,5,16,2017-05-16,18:20:00,3,NE,31,0,1.5,0,0,0.0,0.0,40.84,-101.67,40.84,-101.67,0,0,0,0,0,135,0,0,0
340556,627380,2017,5,16,2017-05-16,18:20:00,3,WI,55,0,1.75,0,0,0.0,0.0,46.77,-91.39,46.77,-91.39,0,0,0,0,0,7,0,0,0
340557,627381,2017,5,16,2017-05-16,18:20:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.93,-99.41,37.93,-99.41,0,0,0,0,0,47,0,0,0
340558,627382,2017,5,16,2017-05-16,18:26:00,3,WI,55,0,1.75,0,0,0.0,0.0,45.45,-90.29,45.45,-90.29,0,0,0,0,0,99,0,0,0
340559,627383,2017,5,16,2017-05-16,18:27:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.8925,-101.1095,39.8925,-101.1095,0,0,0,0,0,153,0,0,0
340560,627384,2017,5,16,2017-05-16,18:35:00,3,WI,55,0,1.0,0,0,0.0,0.0,46.56,-91.4,46.56,-91.4,0,0,0,0,0,7,0,0,0
340561,627385,2017,5,16,2017-05-16,18:36:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.7848,-101.3713,39.7848,-101.3713,0,0,0,0,0,153,0,0,0
340562,627386,2017,5,16,2017-05-16,18:43:00,3,IA,19,0,1.75,0,0,5000.0,0.0,41.89,-95.23,41.89,-95.23,0,0,0,0,0,47,0,0,0
340563,627387,2017,5,16,2017-05-16,18:46:00,3,NE,31,0,1.0,0,0,0.0,0.0,40.79,-96.43,40.79,-96.43,0,0,0,0,0,25,0,0,0
340564,627388,2017,5,16,2017-05-16,18:48:00,3,NE,31,0,1.0,0,0,0.0,0.0,40.92,-101.39,40.92,-101.39,0,0,0,0,0,135,0,0,0
340565,627389,2017,5,16,2017-05-16,18:55:00,3,MN,27,0,0.75,0,0,0.0,0.0,44.45,-92.27,44.45,-92.27,0,0,0,0,0,157,0,0,0
340566,627390,2017,5,16,2017-05-16,19:08:00,3,TX,48,0,0.88,0,0,0.0,0.0,33.32,-99.86,33.32,-99.86,0,0,0,0,0,207,0,0,0
340567,627391,2017,5,16,2017-05-16,19:13:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.2,-99.89,38.2,-99.89,0,0,0,0,0,83,0,0,0
340568,627392,2017,5,16,2017-05-16,19:15:00,3,WI,55,0,0.88,0,0,0.0,0.0,45.454,-89.763,45.454,-89.763,0,0,0,0,0,69,0,0,0
340569,627393,2017,5,16,2017-05-16,19:15:00,3,WI,55,0,0.88,0,0,0.0,0.0,45.63,-89.35,45.63,-89.35,0,0,0,0,0,85,0,0,0
340570,627394,2017,5,16,2017-05-16,19:16:00,3,TX,48,0,0.88,0,0,0.0,0.0,33.36,-100.75,33.36,-100.75,0,0,0,0,0,263,0,0,0
340571,627395,2017,5,16,2017-05-16,19:16:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.22,-99.9,38.22,-99.9,0,0,0,0,0,83,0,0,0
340572,627396,2017,5,16,2017-05-16,19:25:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.58,-94.85,42.58,-94.85,0,0,0,0,0,151,0,0,0
340573,627397,2017,5,16,2017-05-16,19:30:00,3,WI,55,0,2.0,0,0,0.0,0.0,45.5,-89.11,45.5,-89.11,0,0,0,0,0,85,0,0,0
340574,627398,2017,5,16,2017-05-16,19:35:00,3,WI,55,0,1.0,0,0,0.0,0.0,45.56,-89.09,45.56,-89.09,0,0,0,0,0,85,0,0,0
340575,627399,2017,5,16,2017-05-16,19:43:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.27,-94.38,42.27,-94.38,0,0,0,0,0,187,0,0,0
340576,627400,2017,5,16,2017-05-16,19:45:00,3,TX,48,0,1.8,0,0,0.0,0.0,33.03,-101.2,33.05,-101.17,0,0,0,0,0,169,0,0,0
340577,627401,2017,5,16,2017-05-16,19:49:00,3,KS,20,0,1.75,0,0,0.0,0.0,39.9106,-100.7891,39.9106,-100.7891,0,0,0,0,0,153,0,0,0
340578,627402,2017,5,16,2017-05-16,19:56:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.3353,-101.3926,39.3353,-101.3926,0,0,0,0,0,181,0,0,0
340579,627403,2017,5,16,2017-05-16,20:03:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.46,-99.53,38.46,-99.53,0,0,0,0,0,165,0,0,0
340580,627404,2017,5,16,2017-05-16,20:12:00,3,IA,19,0,1.0,0,0,0.0,0.0,43.09,-93.99,43.09,-93.99,0,0,0,0,0,109,0,0,0
340581,627405,2017,5,16,2017-05-16,20:14:00,3,TX,48,0,1.0,0,0,0.0,0.0,31.92,-102.2812,31.92,-102.2812,0,0,0,0,0,329,0,0,0
340582,627406,2017,5,16,2017-05-16,20:16:00,3,TX,48,0,1.0,0,0,0.0,0.0,34.91,-100.24,34.91,-100.24,0,0,0,0,0,87,0,0,0
340583,627407,2017,5,16,2017-05-16,20:20:00,3,WI,55,0,1.0,0,0,0.0,0.0,45.04,-89.96,45.04,-89.96,0,0,0,0,0,73,0,0,0
340584,627408,2017,5,16,2017-05-16,20:20:00,3,KS,20,0,1.5,0,0,0.0,0.0,39.8415,-101.1329,39.8415,-101.1329,0,0,0,0,0,153,0,0,0
340585,627409,2017,5,16,2017-05-16,20:22:00,3,TX,48,0,0.88,0,0,0.0,0.0,31.9425,-102.1889,31.9425,-102.1889,0,0,0,0,0,329,0,0,0
340586,627410,2017,5,16,2017-05-16,20:28:00,3,TX,48,0,1.75,0,0,0.0,0.0,32.0069,-102.1528,32.0069,-102.1528,0,0,0,0,0,329,0,0,0
340587,627411,2017,5,16,2017-05-16,20:29:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.0,-102.08,32.0,-102.08,0,0,0,0,0,329,0,0,0
340588,627412,2017,5,16,2017-05-16,20:30:00,3,WI,55,0,1.0,0,0,0.0,0.0,44.46,-91.68,44.46,-91.68,0,0,0,0,0,11,0,0,0
340589,627413,2017,5,16,2017-05-16,20:30:00,3,TX,48,0,1.5,0,0,0.0,0.0,31.979,-102.1479,31.979,-102.1479,0,0,0,0,0,329,0,0,0
340590,627414,2017,5,16,2017-05-16,20:30:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.0041,-102.1617,32.0041,-102.1617,0,0,0,0,0,329,0,0,0
340591,627415,2017,5,16,2017-05-16,20:31:00,3,IA,19,0,1.0,0,0,0.0,0.0,43.33,-93.64,43.33,-93.64,0,0,0,0,0,189,0,0,0
340592,627416,2017,5,16,2017-05-16,20:31:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.52,-101.72,32.52,-101.72,0,0,0,0,0,115,0,0,0
340593,627417,2017,5,16,2017-05-16,20:40:00,3,MN,27,0,0.88,0,0,0.0,0.0,44.22,-92.09,44.22,-92.09,0,0,0,0,0,157,0,0,0
340594,627418,2017,5,16,2017-05-16,20:40:00,3,TX,48,0,1.75,0,0,0.0,0.0,32.0121,-101.9622,32.0121,-101.9622,0,0,0,0,0,329,0,0,0
340595,627419,2017,5,16,2017-05-16,20:47:00,3,WI,55,0,1.0,0,0,0.0,0.0,45.03,-89.63,45.03,-89.63,0,0,0,0,0,73,0,0,0
340596,627420,2017,5,16,2017-05-16,20:47:00,3,WI,55,0,0.75,0,0,0.0,0.0,44.47,-91.42,44.47,-91.42,0,0,0,0,0,121,0,0,0
340597,627421,2017,5,16,2017-05-16,20:47:00,3,WI,55,0,0.75,0,0,0.0,0.0,44.53,-91.4,44.53,-91.4,0,0,0,0,0,121,0,0,0
340598,627422,2017,5,16,2017-05-16,21:04:00,3,TX,48,0,0.9,0,0,0.0,0.0,33.05,-101.17,33.05,-101.17,0,0,0,0,0,169,0,0,0
340599,627423,2017,5,16,2017-05-16,21:04:00,3,WI,55,0,1.0,0,0,0.0,0.0,44.36,-91.44,44.36,-91.44,0,0,0,0,0,121,0,0,0
340600,627424,2017,5,16,2017-05-16,21:14:00,3,WI,55,0,1.0,0,0,0.0,0.0,44.56,-91.06,44.56,-91.06,0,0,0,0,0,53,0,0,0
340601,627425,2017,5,16,2017-05-16,21:15:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.17,-93.31,42.17,-93.31,0,0,0,0,0,169,0,0,0
340602,627426,2017,5,16,2017-05-16,21:47:00,3,MN,27,0,0.75,0,0,0.0,0.0,43.99,-92.49,43.99,-92.49,0,0,0,0,0,109,0,0,0
340603,627427,2017,5,16,2017-05-16,22:00:00,3,IA,19,0,0.75,0,0,0.0,0.0,43.23,-92.59,43.23,-92.59,0,0,0,0,0,131,0,0,0
340604,627428,2017,5,16,2017-05-16,22:46:00,3,TX,48,0,0.88,0,0,0.0,0.0,31.67,-100.72,31.67,-100.72,0,0,0,0,0,451,0,0,0
340605,627429,2017,5,17,2017-05-17,05:52:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.23,-98.4,39.23,-98.4,0,0,0,0,0,123,0,0,0
340606,627430,2017,5,17,2017-05-17,06:02:00,3,KS,20,0,1.25,0,0,0.0,0.0,39.15,-98.4,39.15,-98.4,0,0,0,0,0,105,0,0,0
340607,627431,2017,5,17,2017-05-17,08:15:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.58,-90.49,41.58,-90.49,0,0,0,0,0,163,0,0,0
340608,627432,2017,5,17,2017-05-17,12:27:00,3,NE,31,0,0.75,0,0,0.0,0.0,40.48,-96.95,40.48,-96.95,0,0,0,0,0,151,0,0,0
340609,627433,2017,5,17,2017-05-17,13:14:00,3,NE,31,0,1.0,0,0,0.0,0.0,41.28,-96.3,41.28,-96.3,0,0,0,0,0,55,0,0,0
340610,627434,2017,5,17,2017-05-17,13:34:00,3,NE,31,0,1.0,0,0,0.0,0.0,41.28,-96.3,41.28,-96.3,0,0,0,0,0,55,0,0,0
340611,627435,2017,5,17,2017-05-17,13:35:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.348,-94.0128,41.348,-94.0128,0,0,0,0,0,121,0,0,0
340612,627436,2017,5,17,2017-05-17,13:48:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.6,-93.98,41.6,-93.98,0,0,0,0,0,49,0,0,0
340613,627437,2017,5,17,2017-05-17,13:50:00,3,IA,19,0,0.88,0,0,0.0,0.0,41.61,-94.03,41.61,-94.03,0,0,0,0,0,49,0,0,0
340614,627438,2017,5,17,2017-05-17,13:55:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.65,-94.03,41.65,-94.03,0,0,0,0,0,49,0,0,0
340615,627439,2017,5,17,2017-05-17,14:00:00,3,MN,27,0,1.25,0,0,0.0,0.0,43.65,-93.37,43.65,-93.37,0,0,0,0,0,47,0,0,0
340616,627440,2017,5,17,2017-05-17,14:03:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.5704,-93.8187,41.5704,-93.8187,0,0,0,0,0,49,0,0,0
340617,627441,2017,5,17,2017-05-17,14:05:00,3,MN,27,0,1.75,0,0,0.0,0.0,43.65,-93.37,43.65,-93.37,0,0,0,0,0,47,0,0,0
340618,627442,2017,5,17,2017-05-17,14:08:00,3,IA,19,0,0.88,0,0,0.0,0.0,41.69,-93.7,41.69,-93.7,0,0,0,0,0,153,0,0,0
340619,627443,2017,5,17,2017-05-17,14:10:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.7,-93.8,41.7,-93.8,0,0,0,0,0,153,0,0,0
340620,627444,2017,5,17,2017-05-17,14:15:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.54,-92.33,42.54,-92.33,0,0,0,0,0,13,0,0,0
340621,627445,2017,5,17,2017-05-17,14:16:00,3,WI,55,0,1.0,0,0,0.0,0.0,43.54,-89.45,43.54,-89.45,0,0,0,0,0,21,0,0,0
340622,627446,2017,5,17,2017-05-17,14:18:00,3,WI,55,0,0.75,0,0,0.0,0.0,43.54,-89.46,43.54,-89.46,0,0,0,0,0,21,0,0,0
340623,627447,2017,5,17,2017-05-17,14:18:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.7361,-93.7235,41.7361,-93.7235,0,0,0,0,0,153,0,0,0
340624,627448,2017,5,17,2017-05-17,14:22:00,3,IA,19,0,0.88,0,0,0.0,0.0,41.77,-93.72,41.77,-93.72,0,0,0,0,0,153,0,0,0
340625,627449,2017,5,17,2017-05-17,14:30:00,3,MN,27,0,1.0,0,0,0.0,0.0,43.61,-94.48,43.61,-94.48,0,0,0,0,0,91,0,0,0
340626,627450,2017,5,17,2017-05-17,14:30:00,3,MN,27,0,1.0,0,0,0.0,0.0,43.65,-94.46,43.65,-94.46,0,0,0,0,0,91,0,0,0
340627,627451,2017,5,17,2017-05-17,14:50:00,3,IA,19,0,0.75,0,0,0.0,0.0,42.02,-93.63,42.02,-93.63,0,0,0,0,0,169,0,0,0
340628,627452,2017,5,17,2017-05-17,15:10:00,3,MN,27,0,1.25,0,0,0.0,0.0,43.76,-93.33,43.76,-93.33,0,0,0,0,0,47,0,0,0
340629,627453,2017,5,17,2017-05-17,15:15:00,3,IA,19,0,1.0,0,0,0.0,0.0,40.98,-92.82,40.98,-92.82,0,0,0,0,0,135,0,0,0
340630,627454,2017,5,17,2017-05-17,15:18:00,3,WI,55,0,0.75,0,0,0.0,0.0,43.94,-88.97,43.94,-88.97,0,0,0,0,0,47,0,0,0
340631,627455,2017,5,17,2017-05-17,15:20:00,3,IA,19,0,0.88,0,0,0.0,0.0,40.9567,-92.8282,40.9567,-92.8282,0,0,0,0,0,135,0,0,0
340632,627456,2017,5,17,2017-05-17,15:20:00,3,IA,19,0,1.75,0,0,0.0,0.0,40.96,-91.55,40.96,-91.55,0,0,0,0,0,87,0,0,0
340633,627457,2017,5,17,2017-05-17,15:21:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.47,-91.13,42.47,-91.13,0,0,0,0,0,61,0,0,0
340634,627458,2017,5,17,2017-05-17,15:23:00,3,MN,27,0,0.75,0,0,0.0,0.0,44.07,-91.94,44.07,-91.94,0,0,0,0,0,169,0,0,0
340635,627459,2017,5,17,2017-05-17,15:28:00,3,IA,19,0,1.25,0,0,0.0,0.0,41.06,-91.39,41.06,-91.39,0,0,0,0,0,87,0,0,0
340636,627460,2017,5,17,2017-05-17,15:29:00,3,MN,27,0,1.0,0,0,0.0,0.0,43.76,-91.57,43.76,-91.57,0,0,0,0,0,55,0,0,0
340637,627461,2017,5,17,2017-05-17,15:29:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.03,-92.8,41.03,-92.8,0,0,0,0,0,135,0,0,0
340638,627462,2017,5,17,2017-05-17,15:33:00,3,IA,19,0,0.75,0,0,0.0,0.0,43.2,-91.15,43.2,-91.15,0,0,0,0,0,5,0,0,0
340639,627463,2017,5,17,2017-05-17,15:45:00,3,IA,19,0,1.75,0,0,0.0,0.0,41.18,-91.19,41.18,-91.19,0,0,0,0,0,115,0,0,0
340640,627464,2017,5,17,2017-05-17,15:47:00,3,MN,27,0,1.0,0,0,0.0,0.0,43.9,-91.44,43.9,-91.44,0,0,0,0,0,169,0,0,0
340641,627465,2017,5,17,2017-05-17,15:52:00,3,IA,19,0,0.75,0,0,0.0,0.0,43.36,-95.54,43.36,-95.54,0,0,0,0,0,143,0,0,0
340642,627466,2017,5,17,2017-05-17,15:52:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.28,-91.19,41.28,-91.19,0,0,0,0,0,115,0,0,0
340643,627467,2017,5,17,2017-05-17,15:55:00,3,MN,27,0,1.0,0,0,0.0,0.0,43.9,-91.47,43.9,-91.47,0,0,0,0,0,169,0,0,0
340644,627468,2017,5,17,2017-05-17,16:05:00,3,IA,19,0,1.0,0,0,0.0,0.0,43.13,-92.68,43.13,-92.68,0,0,0,0,0,67,0,0,0
340645,627469,2017,5,17,2017-05-17,16:11:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.46,-91.03,41.46,-91.03,0,0,0,0,0,139,0,0,0
340646,627470,2017,5,17,2017-05-17,16:14:00,3,IA,19,0,0.88,0,0,0.0,0.0,41.45,-91.04,41.45,-91.04,0,0,0,0,0,139,0,0,0
340647,627471,2017,5,17,2017-05-17,16:23:00,3,IA,19,0,1.75,0,0,0.0,0.0,41.56,-90.91,41.56,-90.91,0,0,0,0,0,139,0,0,0
340648,627472,2017,5,17,2017-05-17,16:30:00,3,NE,31,0,0.88,0,0,0.0,0.0,42.12,-96.3695,42.12,-96.3695,0,0,0,0,0,173,0,0,0
340649,627473,2017,5,17,2017-05-17,16:39:00,3,WI,55,0,0.75,0,0,0.0,0.0,43.33,-90.53,43.33,-90.53,0,0,0,0,0,103,0,0,0
340650,627474,2017,5,17,2017-05-17,16:40:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.73,-90.78,41.73,-90.78,0,0,0,0,0,163,0,0,0
340651,627475,2017,5,17,2017-05-17,16:42:00,3,IA,19,0,1.75,0,0,0.0,0.0,40.99,-92.17,40.99,-92.17,0,0,0,0,0,101,0,0,0
340652,627476,2017,5,17,2017-05-17,16:45:00,3,WI,55,0,0.75,0,0,0.0,0.0,43.94,-90.81,43.94,-90.81,0,0,0,0,0,81,0,0,0
340653,627477,2017,5,17,2017-05-17,16:49:00,3,IA,19,0,1.0,0,0,0.0,0.0,40.92,-92.22,40.92,-92.22,0,0,0,0,0,179,0,0,0
340654,627478,2017,5,17,2017-05-17,16:52:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.52,-92.08,41.52,-92.08,0,0,0,0,0,95,0,0,0
340655,627479,2017,5,17,2017-05-17,17:16:00,3,IA,19,0,1.0,0,0,0.0,0.0,40.72,-91.92,40.72,-91.92,0,0,0,0,0,177,0,0,0
340656,627480,2017,5,17,2017-05-17,17:17:00,3,IL,17,0,1.75,0,0,0.0,0.0,42.2967,-89.2396,42.2967,-89.2396,0,0,0,0,0,201,0,0,0
340657,627481,2017,5,17,2017-05-17,17:30:00,3,MI,26,0,0.88,0,0,0.0,0.0,45.74,-87.07,45.74,-87.07,0,0,0,0,0,41,0,0,0
340658,627482,2017,5,17,2017-05-17,17:37:00,3,IA,19,0,1.75,0,0,0.0,0.0,40.98,-91.66,40.98,-91.66,0,0,0,0,0,87,0,0,0
340659,627483,2017,5,17,2017-05-17,17:37:00,3,IA,19,0,2.0,0,0,0.0,0.0,40.98,-91.64,40.98,-91.64,0,0,0,0,0,87,0,0,0
340660,627484,2017,5,17,2017-05-17,17:40:00,3,IA,19,0,1.75,0,0,0.0,0.0,40.96,-91.55,40.96,-91.55,0,0,0,0,0,87,0,0,0
340661,627485,2017,5,17,2017-05-17,17:45:00,3,WI,55,0,1.0,0,0,0.0,0.0,42.71,-89.02,42.71,-89.02,0,0,0,0,0,105,0,0,0
340662,627486,2017,5,17,2017-05-17,17:45:00,3,WI,55,0,0.88,0,0,0.0,0.0,44.71,-90.35,44.71,-90.35,0,0,0,0,0,19,0,0,0
340663,627487,2017,5,17,2017-05-17,17:46:00,3,IA,19,0,1.5,0,0,0.0,0.0,41.48,-91.58,41.48,-91.58,0,0,0,0,0,183,0,0,0
340664,627488,2017,5,17,2017-05-17,17:48:00,3,WI,55,0,1.0,0,0,0.0,0.0,44.25,-89.88,44.25,-89.88,0,0,0,0,0,141,0,0,0
340665,627489,2017,5,17,2017-05-17,17:48:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.55,-91.53,41.55,-91.53,0,0,0,0,0,103,0,0,0
340666,627490,2017,5,17,2017-05-17,17:51:00,3,WI,55,0,1.0,0,0,0.0,0.0,42.65,-89.01,42.65,-89.01,0,0,0,0,0,105,0,0,0
340667,627491,2017,5,17,2017-05-17,17:52:00,3,WI,55,0,1.0,0,0,0.0,0.0,44.31,-89.88,44.31,-89.88,0,0,0,0,0,141,0,0,0
340668,627492,2017,5,17,2017-05-17,18:00:00,3,WI,55,0,0.75,0,0,0.0,0.0,44.4,-89.74,44.4,-89.74,0,0,0,0,0,141,0,0,0
340669,627493,2017,5,17,2017-05-17,18:00:00,3,MN,27,0,0.88,0,0,0.0,0.0,43.71,-92.27,43.71,-92.27,0,0,0,0,0,45,0,0,0
340670,627494,2017,5,17,2017-05-17,18:15:00,3,WI,55,0,1.0,0,0,0.0,0.0,42.76,-88.22,42.76,-88.22,0,0,0,0,0,101,0,0,0
340671,627495,2017,5,17,2017-05-17,18:31:00,3,MN,27,0,1.0,0,0,0.0,0.0,43.76,-91.57,43.76,-91.57,0,0,0,0,0,55,0,0,0
340672,627496,2017,5,17,2017-05-17,18:34:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.35,-91.13,41.35,-91.13,0,0,0,0,0,139,0,0,0
340673,627497,2017,5,17,2017-05-17,18:40:00,3,IA,19,0,1.75,0,0,0.0,0.0,41.28,-91.19,41.28,-91.19,0,0,0,0,0,115,0,0,0
340674,627498,2017,5,17,2017-05-17,18:54:00,3,MN,27,0,1.5,0,0,0.0,0.0,44.28,-92.55,44.28,-92.55,0,0,0,0,0,157,0,0,0
340675,627499,2017,5,17,2017-05-17,18:54:00,3,IA,19,0,1.0,0,0,0.0,0.0,41.61,-90.78,41.61,-90.78,0,0,0,0,0,163,0,0,0
340676,627500,2017,5,17,2017-05-17,19:22:00,3,IL,17,0,1.0,0,0,0.0,0.0,41.41,-90.31,41.41,-90.31,0,0,0,0,0,73,0,0,0
340677,627501,2017,5,17,2017-05-17,19:25:00,3,CO,8,0,0.75,0,0,0.0,0.0,40.02,-105.23,40.02,-105.23,0,0,0,0,0,13,0,0,0
340678,627502,2017,5,17,2017-05-17,19:28:00,3,WI,55,0,1.0,0,0,0.0,0.0,44.34,-88.98,44.34,-88.98,0,0,0,0,0,135,0,0,0
340679,627503,2017,5,17,2017-05-17,19:30:00,3,IL,17,0,0.88,0,0,0.0,0.0,41.47,-90.18,41.47,-90.18,0,0,0,0,0,73,0,0,0
340680,627504,2017,5,17,2017-05-17,19:50:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.84,-90.23,41.84,-90.23,0,0,0,0,0,45,0,0,0
340681,627505,2017,5,17,2017-05-17,20:05:00,3,WI,55,0,0.88,0,0,0.0,0.0,44.11,-89.74,44.11,-89.74,0,0,0,0,0,1,0,0,0
340682,627506,2017,5,17,2017-05-17,20:05:00,3,IL,17,0,1.0,0,0,0.0,0.0,41.02,-90.35,41.02,-90.35,0,0,0,0,0,95,0,0,0
340683,627507,2017,5,17,2017-05-17,20:40:00,3,CO,8,0,0.88,0,0,0.0,0.0,39.99,-104.82,39.99,-104.82,0,0,0,0,0,1,0,0,0
340684,627508,2017,5,17,2017-05-17,20:42:00,3,CO,8,0,0.88,0,0,0.0,0.0,39.98,-104.79,39.98,-104.79,0,0,0,0,0,1,0,0,0
340685,627509,2017,5,17,2017-05-17,21:09:00,3,IL,17,0,1.0,0,0,0.0,0.0,42.2382,-89.0291,42.2382,-89.0291,0,0,0,0,0,201,0,0,0
340686,627510,2017,5,17,2017-05-17,21:15:00,3,IL,17,0,0.75,0,0,0.0,0.0,40.599,-90.03,40.599,-90.03,0,0,0,0,0,57,0,0,0
340687,627511,2017,5,17,2017-05-17,21:25:00,3,IL,17,0,1.5,0,0,0.0,0.0,42.37,-88.82,42.37,-88.82,0,0,0,0,0,7,0,0,0
340688,627512,2017,5,17,2017-05-17,21:38:00,3,IL,17,0,1.0,0,0,0.0,0.0,40.74,-89.61,40.74,-89.61,0,0,0,0,0,143,0,0,0
340689,627513,2017,5,17,2017-05-17,21:39:00,3,IL,17,0,0.75,0,0,0.0,0.0,40.7222,-89.6706,40.7222,-89.6706,0,0,0,0,0,143,0,0,0
340690,627514,2017,5,17,2017-05-17,21:44:00,3,IL,17,0,1.5,0,0,0.0,0.0,40.82,-89.57,40.82,-89.57,0,0,0,0,0,143,0,0,0
340691,627515,2017,5,17,2017-05-17,21:45:00,3,IL,17,0,1.0,0,0,0.0,0.0,40.7819,-89.7081,40.7819,-89.7081,0,0,0,0,0,143,0,0,0
340692,627516,2017,5,17,2017-05-17,21:45:00,3,IL,17,0,1.0,0,0,0.0,0.0,40.8055,-89.52,40.8055,-89.52,0,0,0,0,0,203,0,0,0
340693,627517,2017,5,17,2017-05-17,21:56:00,3,WI,55,0,1.0,0,0,0.0,0.0,42.59,-88.41,42.59,-88.41,0,0,0,0,0,127,0,0,0
340694,627518,2017,5,18,2017-05-18,10:53:00,3,OK,40,0,0.88,0,0,0.0,0.0,34.19,-96.88,34.19,-96.88,0,0,0,0,0,69,0,0,0
340695,627519,2017,5,18,2017-05-18,12:45:00,3,TX,48,0,1.75,0,0,0.0,0.0,33.62,-100.33,33.62,-100.33,0,0,0,0,0,269,0,0,0
340696,627520,2017,5,18,2017-05-18,13:00:00,3,OK,40,0,2.75,0,0,0.0,0.0,34.72,-99.63,34.72,-99.63,0,0,0,0,0,65,0,0,0
340697,627521,2017,5,18,2017-05-18,13:14:00,3,OK,40,0,2.5,0,0,0.0,0.0,34.88,-99.5,34.88,-99.5,0,0,0,0,0,55,0,0,0
340698,627522,2017,5,18,2017-05-18,13:15:00,3,OK,40,0,1.0,0,0,0.0,0.0,34.78,-99.33,34.78,-99.33,0,0,0,0,0,65,0,0,0
340699,627523,2017,5,18,2017-05-18,13:20:00,3,OK,40,0,2.75,0,0,0.0,0.0,34.48,-99.81,34.48,-99.81,0,0,0,0,0,65,0,0,0
